"id_muni2015","name_muni2015_en","name_muni2015_jp","totalpop1980","totalpop1985","totalpop1990","totalpop1995","totalpop2000","totalpop2005","totalpop2010","totalpop2015","totalpop2020"
"25442","Kora-cho, Inukami-gun, Shiga","滋賀県 犬上郡 甲良町","9058","9141","8811","8569","8169","8103","7500","7039","6362"
"25443","Taga-cho, Inukami-gun, Shiga","滋賀県 犬上郡 多賀町","9284","9353","9136","8916","8463","8145","7761","7355","7274"
"26100","Kyoto-shi, Kyoto","京都府 京都市","1480377","1486402","1468190","1470902","1474471","1474811","1474015","1475183","1463723"
"26201","Fukuchiyama-shi, Kyoto","京都府 福知山市","81398","83057","82791","82555","83120","81977","79652","78935","77306"
"26202","Maizuru-shi, Kyoto","京都府 舞鶴市","97578","98775","96333","94784","94050","91733","88669","83990","80336"
"26203","Ayabe-shi, Kyoto","京都府 綾部市","42552","41903","40595","39981","38881","37755","35836","33821","31846"
"26204","Uji-shi, Kyoto","京都府 宇治市","152692","165411","177010","184830","189112","189591","189609","184678","179630"
"26205","Miyazu-shi, Kyoto","京都府 宮津市","28881","27895","26450","24937","23276","21512","19948","18426","16758"
"26206","Kameoka-shi, Kyoto","京都府 亀岡市","69410","76207","85283","92398","94555","93996","92399","89479","86174"
"26207","Joyo-shi, Kyoto","京都府 城陽市","74350","81850","84770","85398","84346","81636","80037","76869","74607"
"26208","Muko-shi, Kyoto","京都府 向日市","50604","52216","52928","53290","53425","55041","54328","53380","56859"
"26209","Nagaokakyo-shi, Kyoto","京都府 長岡京市","71445","75242","77191","78697","77846","78335","79844","80090","80608"
"26210","Yawata-shi, Kyoto","京都府 八幡市","64882","72356","75758","75779","73682","74252","74227","72664","70433"
"26211","Kyotanabe-shi, Kyoto","京都府 京田辺市","39198","44465","48899","53040","59577","64008","67910","70835","73753"
"26212","Kyotango-shi, Kyoto","京都府 京丹後市","72966","71548","69085","67208","65578","62723","59038","55054","50860"
"26213","Nantan-shi, Kyoto","京都府 南丹市","38215","37709","36693","37841","37617","36736","35214","33145","31629"
"26214","Kizugawa-shi, Kyoto","京都府 木津川市","34431","39761","49532","52436","58809","63649","69761","72840","77907"
"26303","Oyamazaki-cho, Otokuni-gun, Kyoto","京都府 乙訓郡 大山崎町","16283","16717","16152","15879","15736","15191","15121","15181","15953"
"26322","Kumiyama-cho, Kuse-gun, Kyoto","京都府 久世郡 久御山町","16345","19136","18798","18133","17080","16610","15914","15805","15250"
"26343","Ide-cho, Tsuzuki-gun, Kyoto","京都府 綴喜郡 井手町","9258","9316","9234","9438","9102","8951","8447","7910","7406"
"26344","Ujitawara-cho, Tsuzuki-gun, Kyoto","京都府 綴喜郡 宇治田原町","7180","7939","8316","9122","9840","10060","9711","9319","8911"
"26364","Kasagi-cho, Soraku-gun, Kyoto","京都府 相楽郡 笠置町","2506","2429","2311","2223","2056","1876","1626","1368","1144"
"26365","Wazuka-cho, Soraku-gun, Kyoto","京都府 相楽郡 和束町","6290","6333","6079","5921","5457","4998","4482","3956","3478"
"26366","Seika-cho, Soraku-gun, Kyoto","京都府 相楽郡 精華町","15334","16095","17519","22691","26357","34236","35630","36376","36198"
"26367","Minamiyamashiro-mura, Soraku-gun, Kyoto","京都府 相楽郡 南山城村","3396","3701","3890","4024","3784","3466","3078","2652","2391"
"26407","Kyotamba-cho, Funai-gun, Kyoto","京都府 船井郡 京丹波町","19677","19087","18696","18785","17929","16893","15732","14453","12907"
"26463","Ine-cho, Yosa-gun, Kyoto","京都府 与謝郡 伊根町","4021","3792","3586","3361","3112","2718","2410","2110","1928"
"26465","Yosano-cho, Yosa-gun, Kyoto","京都府 与謝郡 与謝野町","28061","27232","26371","25939","25593","24906","23454","21834","20092"
"27100","Osaka-shi, Osaka","大阪府 大阪市","2648180","2636249","2623801","2602421","2598774","2628811","2665314","2691185","2752412"
"27140","Sakai-shi, Osaka","大阪府 堺市","839421","852864","844899","840384","829636","830966","841966","839310","826161"
"27202","Kishiwada-shi, Osaka","大阪府 岸和田市","180317","185731","188563","194818","200104","201000","199234","194911","190658"
"27203","Toyonaka-shi, Osaka","大阪府 豊中市","403174","413213","409837","398908","391726","386623","389341","395479","401558"
"27204","Ikeda-shi, Osaka","大阪府 池田市","101121","101683","104218","104293","101516","101616","104229","103069","104993"
"27205","Suita-shi, Osaka","大阪府 吹田市","332418","348948","345206","342760","347929","353885","355798","374468","385567"
"27206","Izumiotsu-shi, Osaka","大阪府 泉大津市","67474","67755","67035","68842","75091","77673","77548","75897","74412"
"27207","Takatsuki-shi, Osaka","大阪府 高槻市","340720","348784","359867","362270","357438","351826","357359","351829","352698"
"27208","Kaizuka-shi, Osaka","大阪府 貝塚市","81162","79591","79234","84653","88523","90314","90519","88694","84443"
"27209","Moriguchi-shi, Osaka","大阪府 守口市","165630","159400","157372","157306","152298","147465","146697","143042","143096"
"27210","Hirakata-shi, Osaka","大阪府 枚方市","353358","382257","390788","400144","402563","404044","407978","404152","397289"
"27211","Ibaraki-shi, Osaka","大阪府 茨木市","234062","250463","254078","258233","260648","267961","274822","280033","287730"
"27212","Yao-shi, Osaka","大阪府 八尾市","272706","276394","277568","276664","274777","273487","271460","268800","264642"
"27213","Izumisano-shi, Osaka","大阪府 泉佐野市","90684","91563","88866","92583","96064","98889","100801","100966","100131"
"27214","Tondabayashi-shi, Osaka","大阪府 富田林市","97495","102619","110447","121690","126558","123837","119576","113984","108699"
"27215","Neyagawa-shi, Osaka","大阪府 寝屋川市","255859","258228","256524","258443","250806","241816","238204","237518","229733"
"27216","Kawachinagano-shi, Osaka","大阪府 河内長野市","78572","91313","108767","117082","121008","117239","112490","106987","101692"
"27217","Matsubara-shi, Osaka","大阪府 松原市","135849","136455","135919","134457","132562","127276","124594","120750","117641"
"27218","Daito-shi, Osaka","大阪府 大東市","116635","122441","126460","128838","128917","126504","127534","123217","119367"
"27219","Izumi-shi, Osaka","大阪府 和泉市","124322","137641","146127","157300","172974","177856","184988","186109","184495"
"27220","Mino-shi, Osaka","大阪府 箕面市","104112","114770","122120","127542","124898","127135","129895","133411","136868"
"27221","Kashiwara-shi, Osaka","大阪府 柏原市","69836","73252","76819","80303","79227","77034","74773","71112","68775"
"27222","Habikino-shi, Osaka","大阪府 羽曳野市","103181","111394","115049","117735","119246","118695","117681","112683","108736"
"27223","Kadoma-shi, Osaka","大阪府 門真市","138902","140590","142297","140506","135648","131706","130282","123576","119764"
"27224","Settsu-shi, Osaka","大阪府 摂津市","80684","86332","87453","87330","85065","85009","83720","85007","87456"
"27225","Takaishi-shi, Osaka","大阪府 高石市","66815","66974","65086","64295","62260","61127","59572","56529","55635"
"27226","Fujiidera-shi, Osaka","大阪府 藤井寺市","63726","65252","65922","66988","66806","65780","66165","65438","63688"
"27227","Higashiosaka-shi, Osaka","大阪府 東大阪市","521558","522805","518319","517232","515094","513821","509533","502784","493940"
"27228","Sennan-shi, Osaka","大阪府 泉南市","53324","60059","60065","61688","64152","64683","64403","62438","60102"
"27229","Shijonawate-shi, Osaka","大阪府 四條畷市","50582","50352","50035","53763","55136","57342","57554","56075","55177"
"27230","Katano-shi, Osaka","大阪府 交野市","61425","64205","65308","72404","76919","77644","77686","76435","75033"
"27231","Osakasayama-shi, Osaka","大阪府 大阪狭山市","46508","50246","54319","57647","56996","58208","58227","57792","58435"
"27232","Hannan-shi, Osaka","大阪府 阪南市","42612","49640","54073","55625","58193","57616","56646","54276","51254"
"27301","Shimamoto-cho, Mishima-gun, Osaka","大阪府 三島郡 島本町","24663","29549","29971","30339","30125","29052","28935","29983","30927"
"27321","Toyono-cho, Toyono-gun, Osaka","大阪府 豊能郡 豊能町","12471","16297","23676","26617","25722","23928","21989","19934","18279"
"27322","Nose-cho, Toyono-gun, Osaka","大阪府 豊能郡 能勢町","10024","10389","10850","13876","14186","12897","11650","10256","9079"
"27341","Tadaoka-cho, Semboku-gun, Osaka","大阪府 泉北郡 忠岡町","18053","17223","17566","17098","17509","17586","18149","17298","16567"
"27361","Kumatori-cho, Sennan-gun, Osaka","大阪府 泉南郡 熊取町","25432","33542","38905","40850","42914","44505","45069","44435","43763"
"27362","Tajiri-cho, Sennan-gun, Osaka","大阪府 泉南郡 田尻町","7519","7223","6540","6285","6785","7240","8085","8417","8434"
"27366","Misaki-cho, Sennan-gun, Osaka","大阪府 泉南郡 岬町","22864","22326","21560","20812","19789","18504","17504","15938","14741"
"27381","Taishi-cho, Minamikawachi-gun, Osaka","大阪府 南河内郡 太子町","8741","9996","10802","12872","14190","14483","14220","13748","13009"
"27382","Kanan-cho, Minamikawachi-gun, Osaka","大阪府 南河内郡 河南町","13967","14390","14588","15913","17341","17545","17040","16126","15697"
"27383","Chihayaakasaka-mura, Minamikawachi-gun, Osaka","大阪府 南河内郡 千早赤阪村","7288","7697","7617","7459","6968","6538","6015","5378","4909"
"28100","Kobe-shi, Hyogo","兵庫県 神戸市","1367390","1410834","1477410","1423792","1493398","1525393","1544200","1537272","1525152"
"28201","Himeji-shi, Hyogo","兵庫県 姫路市","494825","506101","509129","527854","534969","536232","536270","535664","530495"
"28202","Amagasaki-shi, Hyogo","兵庫県 尼崎市","523650","509115","498999","488586","466187","462647","453748","452563","459593"
"28203","Akashi-shi, Hyogo","兵庫県 明石市","254869","263363","270722","287606","293117","291027","290959","293409","303601"
"28204","Nishinomiya-shi, Hyogo","兵庫県 西宮市","410329","421267","426909","390389","438105","465337","482640","487850","485587"
"28205","Sumoto-shi, Hyogo","兵庫県 洲本市","54826","55048","54049","52839","52248","50030","47254","44258","41236"
"28206","Ashiya-shi, Hyogo","兵庫県 芦屋市","81745","87127","87524","75032","83834","90590","93238","95350","93922"
"28207","Itami-shi, Hyogo","兵庫県 伊丹市","178228","182731","186134","188431","192159","192250","196127","196883","198138"
"28208","Aioi-shi, Hyogo","兵庫県 相生市","41498","39868","36871","36103","34320","32475","31158","30129","28355"
"28209","Toyoka-shi, Hyogo","兵庫県 豊岡市","96448","96086","94163","93859","92752","89208","85592","82250","77489"
"28210","Kakogawa-shi, Hyogo","兵庫県 加古川市","212233","227311","239803","260567","266170","267100","266937","267435","260878"
"28212","Ako-shi, Hyogo","兵庫県 赤穂市","51046","52374","51131","51426","52077","51794","50523","48567","45892"
"28213","Nishiwaki-shi, Hyogo","兵庫県 西脇市","46380","46889","46220","46339","45718","43953","42802","40866","38673"
"28214","Takarazuka-shi, Hyogo","兵庫県 宝塚市","183628","194273","201862","202544","213037","219862","225700","224903","226432"
"28215","Miki-shi, Hyogo","兵庫県 三木市","78297","82636","84445","86562","86117","84361","81009","77178","75294"
"28216","Takasago-shi, Hyogo","兵庫県 高砂市","85463","91434","93273","97632","96020","94813","93901","91030","87722"
"28217","Kawanishi-shi, Hyogo","兵庫県 川西市","129834","136376","141253","144539","153762","157668","156423","156375","152321"
"28218","Ono-shi, Hyogo","兵庫県 小野市","43574","45686","46007","48214","49432","49761","49680","48580","47562"
"28219","Sanda-shi, Hyogo","兵庫県 三田市","36529","40716","64560","96279","111737","113572","114216","112691","109238"
"28220","Kasai-shi, Hyogo","兵庫県 加西市","51051","52107","51784","51706","51104","49396","47993","44313","42700"
"28221","Sasayama-shi, Hyogo","兵庫県 篠山市","41685","41144","41802","44752","46325","45245","43263","41490","39611"
"28222","Yabu-shi, Hyogo","兵庫県 養父市","33979","33595","32092","31290","30110","28306","26501","24288","22129"
"28223","Tamba-shi, Hyogo","兵庫県 丹波市","72982","74103","73659","73988","72862","70810","67757","64660","61471"
"28224","Minamiawaji-shi, Hyogo","兵庫県 南あわじ市","57744","57690","57526","56664","54979","52283","49834","46912","44137"
"28225","Asago-shi, Hyogo","兵庫県 朝来市","36850","37149","36625","36766","36069","34791","32814","30805","28989"
"28226","Awaji-shi, Hyogo","兵庫県 淡路市","57650","56306","54643","53235","51884","49078","46459","43977","41967"
"28227","Shiso-shi, Hyogo","兵庫県 宍粟市","49084","48980","48454","47685","45460","43302","40938","37773","34819"
"28228","Kato-shi, Hyogo","兵庫県 加東市","34275","36401","38270","39743","40688","39970","40181","40310","40645"
"28229","Tatsuno-shi, Hyogo","兵庫県 たつの市","81167","82934","83045","83431","83207","81561","80518","77419","74316"
"28301","Inagawa-cho, Kawabe-gun, Hyogo","兵庫県 川辺郡 猪名川町","11526","14430","21558","27130","29094","30021","31739","30838","29680"
"28365","Taka-cho, Taka-gun, Hyogo","兵庫県 多可郡 多可町","26095","26179","25745","25440","25331","24304","23104","21200","19261"
"28381","Inami-cho, Kako-gun, Hyogo","兵庫県 加古郡 稲美町","27609","29579","30603","31377","32054","31944","31026","31020","30268"
"28382","Harima-cho, Kako-gun, Hyogo","兵庫県 加古郡 播磨町","26527","29757","30813","33583","33766","33545","33183","33739","33604"
"28442","Ichikawa-cho, Kanzaki-gun, Hyogo","兵庫県 神崎郡 市川町","15230","15354","15105","15060","14812","14150","13288","12300","11231"
"28443","Fukusaki-cho, Kanzaki-gun, Hyogo","兵庫県 神崎郡 福崎町","18089","18787","19913","19854","19582","20669","19830","19738","19377"
"28446","Kamikawa-cho, Kanzaki-gun, Hyogo","兵庫県 神崎郡 神河町","14401","14266","14492","13829","13500","13077","12289","11452","10616"
"28464","Taishi-cho, Ibo-gun, Hyogo","兵庫県 揖保郡 太子町","26686","29663","30477","31634","31960","32555","33438","33690","33477"
"28481","Kamigori-cho, Ako-gun, Hyogo","兵庫県 赤穂郡 上郡町","18388","18900","18781","18849","18419","17603","16636","15224","13879"
"28501","Sayo-cho, Sayo-gun, Hyogo","兵庫県 佐用郡 佐用町","24874","24516","23827","23341","22337","21012","19265","17510","15863"
"28585","Kami-cho, Mikata-gun, Hyogo","兵庫県 美方郡 香美町","26694","25964","25136","24298","23271","21439","19696","18070","16064"
"28586","Shinonsen-cho, Mikata-gun, Hyogo","兵庫県 美方郡 新温泉町","21514","21011","20226","19629","18601","17467","16004","14819","13318"
"29201","Nara-shi, Nara","奈良県 奈良市","305614","335468","357178","368039","374944","370102","366591","360310","354630"
"29202","Yamatotakada-shi, Nara","奈良県 大和高田市","61711","65223","68237","73806","73668","70800","68451","64817","61744"
"29203","Yamatokoriyama-shi, Nara","奈良県 大和郡山市","81266","89624","92949","95165","94188","91672","89023","87050","83285"
